Participant,DateTime,Method,AppsNumber,Trial,Selection,Distance,SeenTimeMillis,SeekStartedTimeMillis,DataFoundTimeMillis,Rechecks,NrErrors
P7,41521.747743055559,Home,2,3,3,3,9030.0126,8090.0113,4895.0069,0,0
P7,41521.747870370367,Home,2,4,1,2,11260.0158,9250.013,6270.0088,0,0
P7,41521.747974537036,Home,2,4,2,2,8455.0118,7405.0104,5770.0081,0,0
P7,41521.748055555552,Home,2,4,3,0,7275.0102,5880.0082,5165.0072,0,0
P7,41521.748148148145,Home,2,5,1,3,8285.0116,7365.0103,4370.0061,0,0
P7,41521.748240740744,Home,2,5,2,3,7865.011,6930.0097,4740.0066,0,0
P7,41521.748391203706,Home,2,5,3,3,12345.0173,11575.0162,7785.0109,2,0
P7,41521.748472222222,Home,2,6,1,2,7420.0104,6595.0093,4510.0063,0,0
P7,41521.748541666668,Home,2,6,2,0,5510.0077,4805.0067,4005.0056,0,0
P7,41521.748622685183,Home,2,6,3,2,7435.0104,6540.0092,4095.0057,0,0
P7,41521.749016203707,Home,1,1,2,2,9130.0127,8265.0115,5790.0081,0,0
P7,41521.749108796299,Home,1,1,3,2,8015.0113,7180.0101,5375.0076,0,0
P7,41521.749189814815,Home,1,2,1,1,6985.0097,6065.0084,4625.0064,0,0
P7,41521.74927083333,Home,1,2,2,1,7050.0099,6215.0087,5015.007,0,0
P7,41521.749351851853,Home,1,2,3,1,6965.0098,6080.0085,4220.0059,0,0
P7,41521.749432870369,Home,1,3,1,1,6650.0093,5730.008,4505.0063,0,0
P7,41521.749525462961,Home,1,3,2,1,8000.0112,7130.01,5300.0074,0,0
P7,41521.749618055554,Home,1,3,3,1,7900.011,6830.0095,4895.0068,0,0
P7,41521.7496875,Home,1,4,1,0,6100.0086,5030.0071,4230.0059,0,0
P7,41521.749756944446,Home,1,4,2,0,6105.0085,5235.0073,3930.0055,0,0
P7,41521.749849537038,Home,1,4,3,0,7920.0111,7155.01,5760.0081,0,0
P7,41521.7499537037,Home,1,5,1,2,8760.0123,7615.0107,4750.0067,0,0
P7,41521.7500462963,Home,1,5,2,2,8385.0117,7100.0099,4500.0063,0,0
P7,41521.750185185185,Home,1,5,3,2,11380.0159,7880.011,5215.0073,0,0
P7,41521.750289351854,Home,1,6,1,3,9560.0134,8240.0115,5000.007,0,0
P7,41521.750393518516,Home,1,6,2,3,8560.012,7800.0109,5435.0076,1,0
P7,41521.750474537039,Home,1,6,3,3,6770.0095,5970.0084,3770.0053,0,0
P8,41522.505023148151,Home,1,1,1,3,16423.0703,10998.0627,8223.0589,0,0
P8,41522.505150462966,Home,1,1,2,3,11760.0164,10055.014,6440.009,0,0
P8,41522.505277777775,Home,1,1,3,3,10860.0152,8815.0123,6030.0084,0,0
P8,41522.505393518521,Home,1,2,1,3,9835.0138,8850.0124,6355.0089,0,0
P8,41522.505497685182,Home,1,2,2,3,8735.0122,7885.011,5245.0073,0,0
P8,41522.505601851852,Home,1,2,3,3,9315.0131,8200.0115,5460.0077,0,0
P8,41522.50571759259,Home,1,3,1,1,10250.0143,8055.0112,6255.0087,0,0
P8,41522.505810185183,Home,1,3,2,1,7710.0108,6565.0092,4950.0069,0,0
P8,41522.505902777775,Home,1,3,3,1,7475.0105,6540.0092,4980.007,0,0
P8,41522.505972222221,Home,1,4,1,0,6250.0088,5090.0072,4365.0062,0,0
P8,41522.506041666667,Home,1,4,2,0,6240.0087,5230.0073,4540.0064,0,0
P8,41522.506122685183,Home,1,4,3,0,7085.0099,5915.0083,4730.0066,0,0
P8,41522.506203703706,Home,1,5,1,2,7225.0101,6040.0084,4200.0059,0,0
P8,41522.506296296298,Home,1,5,2,2,7270.0102,6110.0086,4285.006,0,0
P8,41522.50640046296,Home,1,5,3,2,8770.0123,7480.0105,6060.0085,0,0
P8,41522.506504629629,Home,1,6,1,3,9385.0131,7865.011,4875.0068,0,0
P8,41522.506597222222,Home,1,6,2,3,8490.0119,7455.0104,4815.0067,0,0
P8,41522.506689814814,Home,1,6,3,3,7985.0112,6940.0097,4360.0061,0,0
P8,41522.506863425922,Home,3,1,1,1,9395.0132,6330.0089,4355.0061,0,0
P8,41522.506967592592,Home,3,1,2,0,9435.0132,8465.0119,7845.011,0,0
P8,41522.507060185184,Home,3,1,3,0,8330.0117,7295.0103,4240.006,0,0
P8,41522.507141203707,Home,3,2,1,2,7035.0098,6035.0084,4680.0065,0,0
P8,41522.507245370369,Home,3,2,2,3,8440.0118,7075.0099,4525.0063,0,0
P8,41522.507326388892,Home,3,2,3,2,6790.0095,5765.008,4160.0058,0,0
P8,41522.507418981484,Home,3,3,1,3,8270.0116,7035.0098,4365.0061,0,0
P8,41522.507511574076,Home,3,3,2,3,7670.0108,6605.0093,4295.0061,0,0
P8,41522.507592592592,Home,3,3,3,3,7825.0109,6430.009,4395.0061,0,0
P8,41522.507662037038,Home,3,4,1,0,5780.0081,4610.0065,4080.0057,0,0
P8,41522.507743055554,Home,3,4,2,2,7165.01,6175.0086,4590.0064,0,0
P8,41522.507916666669,Home,3,4,3,3,14865.0208,14140.0198,11695.0163,2,0
P8,41522.508009259262,Home,3,5,1,3,7575.0106,6510.0091,4815.0067,0,0
P8,41522.508090277777,Home,3,5,2,3,7445.0105,5955.0084,4085.0057,0,0
P8,41522.508194444446,Home,3,5,3,3,8455.0118,7410.0104,5000.007,0,0
P8,41522.508263888885,Home,3,6,1,0,5970.0084,4780.0067,4115.0058,0,0
P8,41522.508356481485,Home,3,6,2,1,8590.012,7470.0105,4385.0061,0,0
P8,41522.508460648147,Home,3,6,3,2,8300.0116,7070.0099,4785.0067,0,0
P8,41522.508611111109,Home,2,1,1,3,10865.0152,8045.0112,5860.0082,0,0
P8,41522.508703703701,Home,2,1,2,3,7705.0108,6750.0094,4685.0065,0,0
P8,41522.508784722224,Home,2,1,3,0,7360.0103,6210.0087,4965.0069,0,0
P8,41522.50886574074,Home,2,2,1,2,7285.0102,6095.0085,4185.0058,0,0
P8,41522.508958333332,Home,2,2,2,2,7205.0101,6200.0087,4495.0063,0,0
P8,41522.509039351855,Home,2,2,3,2,6990.0098,5890.0082,4285.006,0,0
P8,41522.509120370371,Home,2,3,1,2,7235.0101,6225.0087,4900.0068,0,0
P8,41522.509201388886,Home,2,3,2,3,7260.0102,6085.0085,4050.0057,0,0
P8,41522.509282407409,Home,2,3,3,3,7340.0103,6225.0087,3965.0056,0,0
P8,41522.509456018517,Home,2,4,1,3,14570.0204,13495.0189,10910.0153,2,0
P8,41522.50953703704,Home,2,4,2,3,7325.0102,6320.0088,4090.0057,0,0
P8,41522.509629629632,Home,2,4,3,2,8240.0116,7060.0099,4625.0065,0,0
P8,41522.509710648148,Home,2,5,1,0,6095.0085,5055.0071,4115.0058,0,0
P8,41522.509780092594,Home,2,5,2,0,6670.0093,5625.0078,4385.0061,0,0
P8,41522.50984953704,Home,2,5,3,0,5925.0083,4850.0068,4030.0056,0,0
P8,41522.509918981479,Home,2,6,1,0,5495.0077,4445.0062,3870.0054,0,0
P8,41522.51,Home,2,6,2,2,6900.0097,5745.0081,3880.0055,0,0
P8,41522.510069444441,Home,2,6,3,2,6325.0088,5370.0075,3980.0055,0,0
P9,41522.670694444445,Home,1,1,1,3,12085.0169,8530.012,5715.008,0,0
P9,41522.670844907407,Home,1,1,2,3,12955.0181,11485.0161,7110.0099,0,0
P9,41522.670949074076,Home,1,1,3,3,8920.0125,7305.0102,4825.0067,0,0
P9,41522.671041666668,Home,1,2,1,2,7830.011,6735.0095,4825.0068,0,0
P9,41522.671180555553,Home,1,2,2,2,12029.0695,9869.0665,7594.0633,0,0
P9,41522.671284722222,Home,1,2,3,2,9530.0133,8395.0117,6200.0086,0,0
P9,41522.671412037038,Home,1,3,1,0,10960.0154,9655.0135,8725.0122,1,0
P9,41522.671493055554,Home,1,3,2,0,7140.01,5795.0081,5090.0072,0,0
P9,41522.671597222223,Home,1,3,3,0,8452.1054,6947.1033,5952.1019,0,0
P9,41522.671724537038,Home,1,4,1,2,11040.0154,9585.0134,4965.0069,0,0
P9,41522.671817129631,Home,1,4,2,2,8415.0118,7300.0102,4975.0069,0,0
P9,41522.6719212963,Home,1,4,3,2,8720.0122,7720.0108,5835.0081,0,0
P9,41522.672013888892,Home,1,5,1,2,8350.0117,7270.0102,5870.0082,0,0
P9,41522.672175925924,Home,1,5,2,2,13704.0708,12574.0692,8514.0635,0,0
P9,41522.672291666669,Home,1,5,3,2,9920.0139,6990.0098,4915.0069,0,0
P9,41522.672395833331,Home,1,6,1,2,8950.0125,7840.011,5655.0079,0,0
P9,41522.672488425924,Home,1,6,2,2,8011.0908,6751.0891,5076.0867,0,0
P9,41522.672615740739,Home,1,6,3,2,11365.0159,10315.0145,7370.0103,0,0
P9,41522.674375000002,Home,2,1,1,0,9775.0136,7230.0101,6510.0091,0,0
P9,41522.674479166664,Home,2,1,2,1,9305.0131,8135.0114,6570.0092,0,0
P9,41522.67454861111,Home,2,1,3,0,6170.0086,5205.0073,4640.0065,0,0
P9,41522.674641203703,Home,2,2,1,0,7945.0653,6955.0639,6030.0626,0,0
P9,41522.674722222226,Home,2,2,2,0,6655.0093,5610.0079,4775.0067,0,0
P9,41522.674826388888,Home,2,2,3,3,9685.0135,8595.012,6650.0093,0,0
P9,41522.67491898148,Home,2,3,1,1,7900.0111,6795.0095,4730.0066,0,0
P9,41522.675011574072,Home,2,3,2,1,7417.0523,6312.0508,4307.0479,0,0
P9,41522.675150462965,Home,2,3,3,1,12095.017,6605.0093,5075.0071,0,1
P9,41522.675243055557,Home,2,4,1,0,8130.0526,6735.0507,5640.0491,0,0
P9,41522.675324074073,Home,2,4,2,0,7440.0105,6375.009,4595.0065,0,0
P9,41522.675405092596,Home,2,4,3,0,6755.0094,5530.0077,4425.0062,0,0
P9,41522.675509259258,Home,2,5,1,3,8570.012,7400.0103,4555.0064,0,0
P9,41522.67559027778,Home,2,5,2,1,7865.011,6765.0094,5365.0075,0,0
P9,41522.675682870373,Home,2,5,3,1,7590.0107,6555.0092,4985.007,0,0
P9,41522.675775462965,Home,2,6,1,2,8100.0113,6955.0097,5380.0075,0,0
P9,41522.675868055558,Home,2,6,2,2,8335.0499,6990.048,4350.0443,0,0
P9,41522.67596064815,Home,2,6,3,3,7540.0105,6420.0089,4945.0069,0,0
P9,41522.677731481483,Home,3,1,1,3,11983.0554,9883.0525,6728.0481,0,0
P9,41522.677847222221,Home,3,1,2,3,10030.0141,8610.0121,6320.0089,0,0
P9,41522.677974537037,Home,3,1,3,3,10165.0142,9175.0128,7240.0101,0,0
P9,41522.678078703706,Home,3,2,1,3,8941.0603,7916.0589,5901.056,0,0
P9,41522.678159722222,Home,3,2,2,1,7570.0106,6375.0089,4755.0067,0,0
P9,41522.678252314814,Home,3,2,3,1,8045.0112,7020.0098,5635.0079,0,0
P9,41522.678356481483,Home,3,3,1,3,8860.0124,7780.0108,5730.008,0,0
P9,41522.678449074076,Home,3,3,2,0,8039.0517,7019.0502,6059.0489,0,0
P9,41522.678541666668,Home,3,3,3,3,8205.0115,7020.0098,4465.0063,0,0
P9,41522.678622685184,Home,3,4,1,0,6290.0088,5215.0073,4380.0061,0,0
P9,41522.678703703707,Home,3,4,2,2,7489.0456,6404.0441,4639.0416,0,0
P9,41522.678796296299,Home,3,4,3,2,7915.0111,6915.0097,4875.0069,0,0
P9,41522.678946759261,Home,3,5,1,3,12827.0652,11542.0634,9917.0612,1,0
P9,41522.679039351853,Home,3,5,2,3,7786.0447,6621.0431,4361.0399,0,0
P9,41522.679131944446,Home,3,5,3,2,8420.0118,7440.0104,5130.0072,0,0
P9,41522.679212962961,Home,3,6,1,0,6605.0092,5545.0077,4805.0067,0,0
P9,41522.679305555554,Home,3,6,2,3,8399.0466,7244.045,5109.042,0,0
P9,41522.679375,Home,3,6,3,0,5858.0382,4698.0366,4098.0357,0,0
P10,41522.783402777779,Home,1,1,1,0,14505.0203,63514003686924.8,8060.0112,0,0
P10,41522.783506944441,Home,1,1,2,0,8510.012,6725.0095,6020.0085,0,0
P10,41522.78361111111,Home,1,1,3,0,9470.0132,7995.0112,6970.0097,0,0
P10,41522.783761574072,Home,1,2,1,3,12265.0172,10565.0148,6380.0089,0,0
P10,41522.783877314818,Home,1,2,2,3,10465.0146,8930.0125,5625.0078,0,0
P10,41522.78402777778,Home,1,2,3,3,12520.0176,10550.0148,5715.008,0,0
P10,41522.784143518518,Home,1,3,1,1,9985.0139,8435.0118,6425.0089,0,0
P10,41522.784247685187,Home,1,3,2,1,9160.0129,7795.0109,6245.0088,0,0
P10,41522.784375000003,Home,1,3,3,1,10735.015,9230.0129,7275.0102,0,0
P10,41522.784513888888,Home,1,4,1,3,12315.0172,10845.0151,6855.0096,0,0
P10,41522.784675925926,Home,1,4,2,3,13835.0194,12380.0173,9160.0128,0,0
P10,41522.784849537034,Home,1,4,3,3,14815.0208,13495.0189,9620.0135,0,0
P10,41522.78497685185,Home,1,5,1,1,11715.0164,8210.0115,6350.0089,0,0
P10,41522.785092592596,Home,1,5,2,1,9460.0132,7770.0109,5900.0083,0,0
P10,41522.785185185188,Home,1,5,3,1,8225.0115,6695.0094,5085.0071,0,0
P10,41522.785300925927,Home,1,6,1,1,10135.0142,8830.0124,6370.0089,0,0
P10,41522.785393518519,Home,1,6,2,1,8350.0117,7080.0099,5415.0076,0,0
P10,41522.785567129627,Home,1,6,3,1,14430.0202,8210.0115,5920.0083,0,1
P10,41522.78875,Home,2,1,1,2,13945.0195,63514004148600.4,7475.0105,0,0
P10,41522.788877314815,Home,2,1,2,1,11010.0154,9600.0134,7560.0106,0,0
P10,41522.789039351854,Home,2,1,3,2,14385.0201,12985.0181,8610.012,0,0
P10,41522.789166666669,Home,2,2,1,0,10140.0142,8825.0123,7980.0111,0,0
P10,41522.789293981485,Home,2,2,2,2,11510.0161,10035.014,7225.0101,0,0
P10,41522.789479166669,Home,2,2,3,2,15675.022,12810.0179,8155.0114,0,0
P10,41522.789583333331,Home,2,3,1,1,9610.0134,8320.0116,6290.0088,0,0
P10,41522.789699074077,Home,2,3,2,1,9450.0133,7370.0103,5675.008,0,0
P10,41522.789826388886,Home,2,3,3,1,10705.015,9575.0134,6010.0085,0,0
P10,41522.789953703701,Home,2,4,1,1,11065.0155,9540.0134,7500.0105,0,0
P10,41522.790324074071,Home,2,4,3,2,10635.1362,8805.1337,6545.1305,0,0
P10,41522.790659722225,Home,2,5,2,1,9440.0132,8085.0113,6420.009,0,0
P10,41522.790879629632,Home,2,5,3,1,18475.0258,16860.0236,6915.0096,1,0
P10,41522.791006944448,Home,2,6,1,3,11760.0165,9220.0129,6255.0088,0,0
P10,41522.791134259256,Home,2,6,2,1,10625.0149,8645.0121,6360.0089,0,0
P10,41522.791261574072,Home,2,6,3,3,10565.0148,8510.0119,5250.0074,0,0
P10,41522.793657407405,Home,3,1,1,1,9725.0136,8180.0114,5345.0075,0,0
P10,41522.793761574074,Home,3,1,2,1,8825.0124,7705.0108,6120.0086,0,0
P10,41522.793865740743,Home,3,1,3,0,8585.012,7390.0104,6570.0092,0,0
P10,41522.793981481482,Home,3,2,1,2,10345.0145,9035.0127,6725.0094,0,0
P10,41522.794062499997,Home,3,2,2,0,7390.0103,6225.0087,5185.0072,0,0
P10,41522.794178240743,Home,3,2,3,2,9575.0134,8500.0119,6215.0087,0,0
P10,41522.794270833336,Home,3,3,1,0,7990.0112,6990.0098,6170.0086,0,0
P10,41522.794374999998,Home,3,3,2,0,9500.0133,8290.0116,7285.0102,1,0
P10,41522.794490740744,Home,3,3,3,2,9415.0132,8305.0116,5575.0078,0,0
P10,41522.794594907406,Home,3,4,1,3,9355.0131,8065.0113,5760.0081,0,0
P10,41522.794768518521,Home,3,4,2,2,14620.0205,13485.0189,8705.0122,1,0
P10,41522.794976851852,Home,3,4,3,2,18384.1453,15569.1414,8779.1319,1,0
P10,41522.795104166667,Home,3,5,1,1,10745.0151,9415.0132,7285.0102,0,0
P10,41522.795312499999,Home,3,5,2,1,18373.0965,16888.0944,5385.0076,1,2
P10,41522.795428240737,Home,3,5,3,1,9447.0616,7632.0591,5342.0559,0,0
P10,41522.795798611114,Home,3,6,2,2,8430.0118,7295.0103,5330.0075,0,0
P10,41522.795925925922,Home,3,6,3,1,10165.0142,8860.0124,5755.0081,0,0
P11,41529.711145833331,Home,1,1,3,2,16956.088,13011.0824,9621.0777,0,0
P11,41529.71162037037,Home,1,2,2,3,19895.0848,17605.0816,10725.0719,0,0
P11,41529.712129629632,Home,1,3,1,1,19125.0885,16880.0853,14010.0813,0,0
P11,41529.712291666663,Home,1,3,2,1,13939.0722,11319.0685,9014.0653,0,0
P11,41529.712430555555,Home,1,3,3,1,12627.0669,10342.0637,7447.0597,0,0
P11,41529.712581018517,Home,1,4,1,2,12568.0688,10608.0661,7593.0619,0,0
P11,41529.712766203702,Home,1,4,2,2,16464.0743,14169.0711,8349.063,0,0
P11,41529.712962962964,Home,1,4,3,2,16872.0617,13937.0576,11477.0541,0,0
P11,41529.713148148148,Home,1,5,1,3,15911.0767,12646.0721,7921.0655,0,0
P11,41529.714166666665,Home,1,6,1,2,14691.0776,11991.0738,9046.0697,0,0
P11,41529.714398148149,Home,1,6,2,2,19768.09,16763.0858,13743.0816,0,0
P11,41529.714606481481,Home,1,6,3,2,17934.0756,14494.0707,8319.0621,0,0
P11,41529.723599537036,Home,2,1,3,0,10312.0595,8092.0564,6747.0545,0,0
P11,41529.723726851851,Home,2,2,1,0,11440.016,8730.0122,7560.0106,0,0
P11,41529.723900462966,Home,2,2,2,1,14615.0662,12345.063,8785.058,0,0
P11,41529.724050925928,Home,2,2,3,0,13537.1262,10882.1225,9567.1206,0,0
P11,41529.724456018521,Home,2,3,2,1,13735.0706,11345.0672,8985.0639,0,0
P11,41529.724606481483,Home,2,3,3,1,13110.0719,11150.0692,7965.0647,0,0
P11,41529.724768518521,Home,2,4,1,2,13971.0687,11821.0657,7141.0591,0,0
P11,41529.724942129629,Home,2,4,2,2,14667.0695,12487.0664,10212.0632,0,0
P11,41529.725081018521,Home,2,4,3,2,11828.0594,9513.0561,6678.0522,0,0
P11,41529.725266203706,Home,2,5,1,0,16057.0687,13962.0657,12642.0639,0,0
P11,41529.725405092591,Home,2,5,2,0,11816.0696,9776.0668,8236.0646,0,0
P11,41529.72556712963,Home,2,5,3,0,13879.1667,11854.1639,10789.1624,0,0
P11,41529.725694444445,Home,2,6,1,0,11253.0533,9403.0508,8178.049,0,0
P11,41529.725844907407,Home,2,6,2,0,13039.0673,11139.0647,9394.0622,0,0
P11,41529.726041666669,Home,2,6,3,2,16950.0237,14885.0208,8415.0118,0,0
P11,41529.73064814815,Home,3,1,1,3,14713.0905,63514603928383.9,7738.0807,0,0
P11,41529.730810185189,Home,3,1,2,1,13631.0976,11876.0951,8336.0902,0,0
P11,41529.730983796297,Home,3,1,3,3,15004.075,11479.0701,7699.0648,0,0
P11,41529.731122685182,Home,3,2,1,3,12358.0633,10533.0607,6988.0557,0,0
P11,41529.731261574074,Home,3,2,2,3,12017.0663,10247.0639,6557.0587,0,0
P11,41529.731458333335,Home,3,2,3,3,16979.0764,15024.0737,7294.0629,0,0
P11,41529.731631944444,Home,3,3,1,2,14950.1554,12470.1519,9845.1482,0,0
P11,41529.731817129628,Home,3,3,2,2,16583.1467,14748.1441,12293.1407,1,0
P11,41529.731979166667,Home,3,3,3,2,13724.0984,12169.0962,9234.0921,0,0
P11,41529.732106481482,Home,3,4,1,1,11310.065,9675.0627,7680.0599,0,0
P11,41529.732499999998,Home,3,4,3,1,12495.0685,9665.0646,7230.0612,0,0
P11,41529.732638888891,Home,3,5,1,0,11386.0673,9651.0649,8226.0629,0,0
P11,41529.732743055552,Home,3,5,2,0,9431.0596,7781.0573,6696.0557,0,0
P11,41529.732881944445,Home,3,5,3,1,12369.06,10649.0576,7749.0535,0,0
P11,41529.73300925926,Home,3,6,1,0,10083.0673,8228.0647,7283.0634,0,0
P11,41529.733171296299,Home,3,6,2,3,14550.1079,12875.1056,8820.0999,0,0
P11,41529.733298611114,Home,3,6,3,0,10671.0636,8646.0607,7696.0594,0,0
P12,13/09/2013 3:18:25 PM,Home,1,1,1,1,19345.0271,63514682305766.6,10085.0141,0,0
P12,13/09/2013 3:18:36 PM,Home,1,1,2,1,10490.0147,7590.0107,5415.0076,0,0
P12,13/09/2013 3:18:45 PM,Home,1,1,3,1,9325.013,7615.0106,6235.0087,0,0
P12,13/09/2013 3:18:57 PM,Home,1,2,1,2,12350.0173,10265.0144,7360.0103,0,0
P12,13/09/2013 3:19:08 PM,Home,1,2,2,2,10550.0148,8315.0117,6085.0085,0,0
P12,13/09/2013 3:19:19 PM,Home,1,2,3,2,10525.0147,9040.0126,7175.01,0,0
P12,13/09/2013 3:19:27 PM,Home,1,3,1,2,8680.0122,7120.01,5245.0074,0,0
P12,13/09/2013 3:19:37 PM,Home,1,3,2,2,9345.0131,7865.0111,5410.0076,0,0
P12,13/09/2013 3:19:46 PM,Home,1,3,3,2,9080.0127,7145.01,4865.0068,0,0
P12,13/09/2013 3:19:56 PM,Home,1,4,1,1,10310.0144,8655.0121,6775.0095,0,0
P12,13/09/2013 3:20:04 PM,Home,1,4,2,1,8215.0115,6870.0096,4625.0065,0,0
P12,13/09/2013 3:20:14 PM,Home,1,4,3,1,9370.0131,7840.011,5815.0081,0,0
P12,13/09/2013 3:20:22 PM,Home,1,5,1,2,8640.0121,6980.0098,4995.007,0,0
P12,13/09/2013 3:20:31 PM,Home,1,5,2,2,8585.012,7165.01,5430.0076,0,0
P12,13/09/2013 3:20:41 PM,Home,1,5,3,2,9779.0664,8344.0644,5944.061,0,0
P12,13/09/2013 3:20:49 PM,Home,1,6,1,1,8655.0121,7195.0101,4895.0068,0,0
P12,13/09/2013 3:20:58 PM,Home,1,6,2,1,8590.012,7285.0102,5870.0082,0,0
P12,13/09/2013 3:21:06 PM,Home,1,6,3,1,8400.0118,6985.0098,5230.0073,0,0
P12,13/09/2013 3:24:01 PM,Home,2,1,1,0,10660.0149,63514682641036.2,6210.0087,0,0
P12,13/09/2013 3:24:10 PM,Home,2,1,2,2,8965.0126,7330.0103,5095.0071,0,0
P12,13/09/2013 3:24:16 PM,Home,2,1,3,0,6645.0093,5175.0073,4535.0064,0,0
P12,13/09/2013 3:24:25 PM,Home,2,2,1,2,9055.0127,7730.0109,5335.0075,0,0
P12,13/09/2013 3:24:35 PM,Home,2,2,2,3,9770.0136,7800.0109,5195.0072,0,0
P12,13/09/2013 3:24:44 PM,Home,2,2,3,3,8845.0124,7545.0105,5590.0078,0,0
P12,13/09/2013 3:24:53 PM,Home,2,3,1,2,9210.0129,7655.0107,5065.0071,0,0
P12,13/09/2013 3:25:02 PM,Home,2,3,2,2,9030.0127,7185.0101,5600.0079,0,0
P12,13/09/2013 3:25:12 PM,Home,2,3,3,2,9585.0134,7870.011,5565.0078,0,0
P12,13/09/2013 3:25:23 PM,Home,2,4,1,1,10950.0153,7520.0105,5795.0081,0,0
P12,13/09/2013 3:25:30 PM,Home,2,4,2,1,7625.0107,5645.0079,4345.0061,0,0
P12,13/09/2013 3:25:38 PM,Home,2,4,3,1,7420.0104,6165.0087,4975.007,0,0
P12,13/09/2013 3:25:46 PM,Home,2,5,1,0,8360.0117,6825.0096,4690.0066,0,0
P12,13/09/2013 3:25:53 PM,Home,2,5,2,1,6880.0096,5605.0078,4260.006,0,0
P12,13/09/2013 3:26:01 PM,Home,2,5,3,1,7670.0108,6575.0093,5365.0076,0,0
P12,13/09/2013 3:26:09 PM,Home,2,6,1,2,8530.0119,7105.01,5685.008,0,0
P12,13/09/2013 3:26:16 PM,Home,2,6,2,1,7130.01,5735.0081,4360.0061,0,0
P12,13/09/2013 3:26:24 PM,Home,2,6,3,1,8075.0113,6910.0097,5810.0082,0,0
P12,13/09/2013 3:28:22 PM,Home,3,1,1,1,10530.0148,63514682902631.5,5735.0081,0,0
P12,13/09/2013 3:28:30 PM,Home,3,1,2,1,7580.0106,6530.0092,4705.0066,0,0
P12,13/09/2013 3:28:39 PM,Home,3,1,3,3,9785.0137,7515.0105,4230.0059,0,0
P12,13/09/2013 3:28:48 PM,Home,3,2,1,0,8750.0122,7360.0103,6670.0093,0,0
P12,13/09/2013 3:28:59 PM,Home,3,2,2,0,11095.0156,9860.0138,4850.0068,1,0
P12,13/09/2013 3:29:06 PM,Home,3,2,3,0,6395.0089,4960.0069,4345.0061,0,0
P12,13/09/2013 3:29:14 PM,Home,3,3,1,3,8580.012,7340.0102,5025.007,0,0
P12,13/09/2013 3:29:22 PM,Home,3,3,2,1,7600.0107,6440.009,4930.0069,0,0
P12,13/09/2013 3:29:30 PM,Home,3,3,3,3,8185.0114,6925.0097,4945.0069,0,0
P12,13/09/2013 3:29:39 PM,Home,3,4,1,1,8695.0122,7520.0105,5825.0081,0,0
P12,13/09/2013 3:29:46 PM,Home,3,4,2,1,7180.0101,5900.0083,4515.0064,0,0
P12,13/09/2013 3:29:53 PM,Home,3,4,3,1,7310.0102,6110.0086,4770.0067,0,0
P12,13/09/2013 3:30:02 PM,Home,3,5,1,3,8590.012,7300.0102,4725.0066,0,0
P12,13/09/2013 3:30:11 PM,Home,3,5,2,3,8700.0122,7500.0105,4780.0067,0,0
P12,13/09/2013 3:30:17 PM,Home,3,5,3,0,6590.0092,5390.0075,4320.006,0,0
P12,13/09/2013 3:30:25 PM,Home,3,6,1,1,7650.0107,6440.009,4895.0068,0,0
P12,13/09/2013 3:30:33 PM,Home,3,6,2,2,7730.0109,6565.0092,4605.0065,0,0
P12,13/09/2013 3:30:40 PM,Home,3,6,3,1,7485.0104,5550.0077,4200.0058,0,0
P1,41516.506504629629,RuntimeBar,1,1,1,0,11594.072,7879.0668,6529.0649,0,0
P1,41516.506608796299,RuntimeBar,1,1,2,0,8658.0578,6933.0554,6428.0547,0,0
P1,41516.506712962961,RuntimeBar,1,1,3,0,8992.0799,7522.0779,6932.0771,0,0
P1,41516.506863425922,RuntimeBar,1,2,1,3,13103.0749,9223.0695,5543.0643,0,0
P1,41516.506956018522,RuntimeBar,1,2,2,3,8179.0563,6599.0541,6064.0534,0,0
P1,41516.507048611114,RuntimeBar,1,2,3,3,8564.0499,7459.0484,5164.0452,0,0
P1,41516.507152777776,RuntimeBar,1,3,1,1,9010.0748,7665.073,5720.0702,0,0
P1,41516.507256944446,RuntimeBar,1,3,2,1,8703.0589,6768.0562,6288.0555,0,0
P1,41516.507395833331,RuntimeBar,1,3,3,1,12336.0603,7301.0532,6501.0521,0,0
P1,41516.507476851853,RuntimeBar,1,4,1,0,6674.0473,5374.0454,4484.0442,0,0
P1,41516.507592592592,RuntimeBar,1,4,2,0,9516.0524,7886.0502,7476.0496,0,0
P1,41516.507673611108,RuntimeBar,1,4,3,0,7551.0424,6241.0406,5531.0396,0,0
P1,41516.507777777777,RuntimeBar,1,5,1,2,8620.0548,7560.0533,4935.0496,0,0
P1,41516.507870370369,RuntimeBar,1,5,2,2,8056.0535,7116.0522,5036.0493,0,0
P1,41516.507951388892,RuntimeBar,1,5,3,2,7356.053,5471.0504,4746.0494,0,0
P1,41516.508067129631,RuntimeBar,1,6,1,2,9303.0461,8078.0444,4638.0396,0,0
P1,41516.508159722223,RuntimeBar,1,6,2,2,8071.0485,7046.047,6411.0462,0,0
P1,41516.508229166669,RuntimeBar,1,6,3,2,6595.0971,5540.0956,5040.0949,0,0
P1,41516.51048611111,RuntimeBar,2,1,1,0,9675.0565,63513461706144.8,5955.0513,0,0
P1,41516.510555555556,RuntimeBar,2,1,2,0,6463.0464,4988.0443,4523.0437,0,0
P1,41516.510636574072,RuntimeBar,2,1,3,0,6619.0457,5304.0439,4524.0428,0,0
